DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
3-Oct-10,240.436,106.351,193.56,0,63.32,46.88,90.33,14.34,2803.63,422302.15,2807.43
4-Oct-10,243.119,106.346,194.36,0,60.25,48.76,90.6,16.31,2863.05,427329.92,3032.61
5-Oct-10,241.662,106.338,194.53,0,64.6,47.13,89.6,14.6,2896.5,438253.41,3503.11
6-Oct-10,241.866,106.346,194.99,0,62.87,46.88,90.11,14.37,2729.25,410479.8,2978.2
7-Oct-10,244.119,106.314,195.34,0,56.23,48.78,90.72,16.4,2605.46,391037.18,3257.21
8-Oct-10,255.124,106.123,197.39,0,40.82,57.73,82.52,22.44,2262.19,339621.98,3045.89
9-Oct-10,243.702,106.29,195.6,0,57.4,48.1,90.29,15.73,2562.51,383489.95,3337.24
10-Oct-10,243.163,106.291,195.74,0,59.22,47.43,91.49,15.02,2581,387678.01,3196.7
11-Oct-10,243.295,106.285,195.95,0,57.93,47.34,91.88,14.94,2562.55,385578.39,3384.29
12-Oct-10,243.054,106.219,195.8,0,59.15,47.26,91.75,14.86,2547.28,383805.62,3268.86
13-Oct-10,243.523,106.271,196.4,0,58.08,47.12,91.72,14.73,2523.03,380442.81,3136.46
14-Oct-10,243.388,106.267,196.61,0,60.36,46.77,91.6,14.37,2536.66,382744.19,3150.93
15-Oct-10,243.388,106.262,196.77,0,60.78,46.62,91.61,14.21,2530.04,381962.8,3197.43
16-Oct-10,243.25,106.258,196.89,0,61.52,46.36,91.93,13.95,2528.62,381460.86,3191.02
17-Oct-10,243.123,106.254,197.1,0,62.55,46.02,90.63,13.6,2526.93,381440.84,3245.26
18-Oct-10,243.016,106.246,197.13,0,62.78,45.88,90.47,13.46,2514.25,375750.53,3263.7
19-Oct-10,242.377,106.225,196.71,0,62.81,45.66,91.36,13.26,2493.55,374954.76,3342.92
20-Oct-10,241.972,106.207,196.41,0,62.61,45.56,91.1,13.19,2471.3,371281.05,3345
21-Oct-10,242.269,106.205,196.66,0,62.42,45.61,91.03,13.24,2459.14,373620.45,3373.89
22-Oct-10,242.627,106.207,197.02,0,62.35,45.6,91.25,13.34,2430.54,362374.99,3339.02
23-Oct-10,243.053,106.206,197.36,0,62.32,45.69,91.68,13.33,2434.43,369649.97,3396.25
24-Oct-10,243.244,106.201,197.6,0,62.36,45.64,91.28,13.27,2433.69,366367.42,3389.02
25-Oct-10,243.251,106.193,197.71,0,62.35,45.54,91.23,13.18,2417.35,365751.22,3369.45
26-Oct-10,243.257,106.185,197.87,0,62.42,45.39,89.94,13.04,2402.66,364573.84,3367.66
27-Oct-10,243.233,106.178,197.97,0,62.86,45.27,89.39,12.89,2398.73,363680.19,3377.76
28-Oct-10,243.133,106.172,198.07,0,63.97,45.06,90.41,12.68,2416.68,364233.17,3404.05
29-Oct-10,243.214,106.164,198.34,0,64.32,44.87,89.29,12.5,2410.66,364898.8,3409.53
30-Oct-10,243.281,106.157,198.4,0,64.3,44.88,89.16,12.5,2406.95,361270.15,3426.16
31-Oct-10,242.748,106.137,197.98,0,64.18,44.77,90.93,12.41,2497.07,370280.31,3555.68
1-Nov-10,241.874,106.112,197.46,0,64.28,44.41,91.23,12.1,2376.82,352826.56,3377.06
2-Nov-10,241.462,106.093,197.27,0,64.24,44.19,89.06,11.89,2350.74,356989.32,3314.07
3-Nov-10,241.736,106.092,197.59,0,64.97,44.14,90.6,11.82,2353.34,357220.41,3349.57
4-Nov-10,241.439,106.086,197.63,0,66.75,43.81,91.34,11.49,2363.63,351068.29,3424.84
5-Nov-10,240.359,106.067,197.12,0,69.27,43.24,91.47,10.93,2363.88,355117.85,3409.45
6-Nov-10,240.583,106.063,197.33,0,69.14,43.26,91.46,10.96,2352.44,357303.68,3410.37
7-Nov-10,240.864,106.065,197.76,0,71.37,43.11,91.19,10.79,2364.51,359941.53,3479.16
8-Nov-10,243.572,106.039,198.91,0,68.27,44.66,86.38,12.58,1872.93,287077.78,2838.26
9-Nov-10,241.654,106.062,198.63,0,72.92,43.03,90.09,10.73,2170.11,329076.09,3352.86
10-Nov-10,246.244,105.979,200.01,0,64.49,46.24,88.05,13.73,1434.87,222538.68,2245.58
11-Nov-10,242.251,106.069,199.36,0,77,42.89,89.51,10.22,2221,339402.89,3430.31
12-Nov-10,242.099,106.063,199.27,0,79.28,42.83,91.52,10.18,2227.41,337341.64,3579.99
13-Nov-10,241.566,106.04,198.86,0,79.16,42.71,91.65,10.09,2219.72,334479.38,3525.59
14-Nov-10,241.092,106.017,198.35,0,79.28,42.74,91.49,9.81,2190.85,319958.8,3642.49
15-Nov-10,244.368,106.001,198.16,0,68.52,46.21,91.21,13.02,299.3,45071.92,546.47
16-Nov-10,246.642,105.862,199.62,0,65.73,47.02,84.69,14.49,1630.2,247818.44,2797.82
17-Nov-10,244.143,105.941,198.45,0,70.82,45.69,85.56,13.21,1926.25,291134.02,2496.74
18-Nov-10,239.549,105.982,197.5,0,82.81,42.05,88.33,9.52,2258.75,339051.03,3449.44
19-Nov-10,238.677,105.972,197.2,0,94.39,41.48,87.33,8.95,2193.09,330510.16,3447.98
20-Nov-10,238.005,105.959,196.6,0,100,41.4,90.68,8.86,2175.14,328843.15,3506.57
21-Nov-10,237.484,105.945,196.19,0,97.92,41.3,90.65,8.77,2186.73,329660.73,3445.17
22-Nov-10,237.043,105.929,195.83,0,97.92,41.22,90.96,8.7,2132.86,322707.69,3511.73
23-Nov-10,237.266,105.924,196.04,0,100,41.22,90.96,8.7,2113.08,323606.63,3263.19
24-Nov-10,238.206,105.931,196.86,0,100,41.35,90.65,8.8,2112.61,324078.27,3306.89
25-Nov-10,238.998,105.937,197.54,0,100,41.46,90.45,8.89,2107.9,324208.67,3359.39
26-Nov-10,239.708,105.94,198.21,0,100,41.5,89.65,8.92,2112.98,324931.94,3402.25
27-Nov-10,240.38,105.941,198.78,0,100,41.6,89.96,9,2114.8,325010.31,3445.56
28-Nov-10,241.007,105.942,199.35,0,100,41.65,89.43,9.06,2120.65,325651.11,3481.47
29-Nov-10,241.569,105.94,199.86,0,100,41.71,89.51,9.12,2125.95,326204.52,3526.29
30-Nov-10,242.051,105.937,200.26,0,100,41.79,90.1,9.19,2082.94,316517.19,3603.42
1-Dec-10,242.099,105.924,200.38,0,100,41.72,90.05,9.12,2080.84,317185.29,3593.82
2-Dec-10,242.202,105.914,200.49,0,100,41.72,90.7,9.11,2070.32,316502.17,3603.27
3-Dec-10,242.39,105.905,200.79,0,100,41.6,90.04,8.99,2066.32,314761.02,3620.92
4-Dec-10,242.488,105.894,200.89,0,100,41.6,90.51,8.99,2054.18,315796.99,3620.42
5-Dec-10,242.536,105.882,200.91,0,100,41.62,91.03,9,2051.02,315399.26,3623.2
6-Dec-10,242.528,105.873,200.93,0,100,41.6,91.11,8.99,2096.44,322143.85,3475.86
7-Dec-10,242.526,105.865,200.95,0,100,41.57,91.18,8.96,2101.22,323285.18,3669.98
8-Dec-10,242.499,105.857,201,0,100,41.5,90.82,8.9,2099.09,322256.91,3677.97
9-Dec-10,246.418,105.8,201.69,0,77.98,44.73,89.19,12.23,1772,270337.26,3426
10-Dec-10,241.716,105.817,200.59,0,100,41.12,90.95,8.85,2055.08,315985.4,3694.9
11-Dec-10,241.614,105.804,200.57,0,100,41.05,90.62,8.78,2056.45,316553.81,3617.23
12-Dec-10,241.796,105.798,200.67,0,100,41.12,91.22,8.86,2064.02,308529.71,3627.53
13-Dec-10,241.902,105.797,200.78,0,97.92,41.12,91.22,8.86,2080.16,316435.94,3572.94
14-Dec-10,242.089,105.794,201.03,0,100,41.06,90.63,8.81,2068.29,316660.17,3551.96
15-Dec-10,242.358,105.788,201.29,0,100,41.07,91.16,8.81,2065.08,318124.4,3563.79
16-Dec-10,242.426,105.778,201.31,0,100,41.11,89.98,8.82,2078.31,319391.61,3570.2
17-Dec-10,242.479,105.77,201.41,0,100,41.07,89.75,8.77,2074.01,317548.3,3578.9
18-Dec-10,242.678,105.762,201.8,0,100,40.88,88.1,8.62,2073.42,315903.55,3635.02
19-Dec-10,242.8,105.749,201.98,0,100,40.82,89.28,8.58,2061.98,315069.08,3550.94
20-Dec-10,242.51,105.739,201.76,0,100,40.75,90.24,8.76,2068.3,316676.67,3562.9
21-Dec-10,241.977,105.735,201.48,0,100,40.49,90.85,9.14,2079.2,318232.76,3595.4
22-Dec-10,241.794,105.725,201.4,0,100,40.39,91.17,9.31,2086.32,318294.95,3603.24
23-Dec-10,241.509,105.713,201.43,0,100,40.08,91.18,9.56,2109.87,319502.67,3617.55
24-Dec-10,241.256,105.704,201.49,0,100,39.76,91.11,9.81,2106.6,320301.5,3636.07
25-Dec-10,241.302,105.695,201.57,0,100,39.74,91.09,9.79,2097.91,319735.81,3655.74
26-Dec-10,241.384,105.683,201.68,0,100,39.7,90.97,9.76,2091.69,319699.34,3645.39
27-Dec-10,241.378,105.68,201.9,0,100,39.47,87.79,9.56,2083.39,319246.1,3647.23
28-Dec-10,244.945,105.642,202.48,0,89.21,42.46,85.11,11.8,1941.4,293372.41,3534.92
29-Dec-10,242.108,105.63,201.73,0,91.2,40.38,88.18,9.74,2028,309309.32,3714.23
30-Dec-10,240.98,105.63,201.47,0,97.92,39.51,90.84,9.61,2060.71,314737.23,3491.47
31-Dec-10,241.385,105.628,201.86,0,97.92,39.53,91.05,9.62,2064.61,316180.87,3661.47
1-Jan-11,241.612,105.619,202.05,0,97.92,39.56,90.52,9.64,2074.2,316503.37,3563.26
2-Jan-11,241.635,105.611,202.13,0,97.92,39.5,90.84,9.59,2026.85,309006.21,3580.97
3-Jan-11,241.772,105.604,202.37,0,100,39.4,90.26,9.5,1995.72,305154.68,3519.1
4-Jan-11,241.777,105.586,202.3,0,100,39.48,90.36,9.55,1965.31,300492.45,3455.94
5-Jan-11,241.902,105.568,202.39,0,100,39.51,89.47,9.57,1976.97,302177.01,3460.17
6-Jan-11,241.899,105.556,202.34,0,100,39.56,90.69,9.61,1974.18,301577.38,3462.84
7-Jan-11,241.885,105.544,202.38,0,100,39.51,89.88,9.57,1982.03,301247.14,3469.73
8-Jan-11,241.878,105.532,202.44,0,100,39.44,89.27,9.51,1980.51,301427.09,3467.74
9-Jan-11,241.883,105.52,202.38,0,100,39.51,90.33,9.57,1976.99,301169.41,3647.24
10-Jan-11,242.136,105.512,202.8,0,100,39.34,89.7,9.44,1965.28,298805.65,3689.36
11-Jan-11,241.87,105.498,202.39,0,100,39.48,91.02,9.55,1961.37,298579.76,3724.29
12-Jan-11,241.849,105.497,202.36,0,100,39.48,91.02,9.56,1997.75,299611.96,3528.61
13-Jan-11,227.367,98.954,188.03,0,100,39.34,90.7,9.43,1956.24,297927.71,3491.86
14-Jan-11,241.96,105.239,202.67,0,100,39.29,89.9,9.38,1971.12,300906.35,3512.19
15-Jan-11,242.098,105.261,202.82,0,100,39.28,89.08,9.37,1966.71,299681.39,3533.48
16-Jan-11,242.004,105.282,202.77,0,100,39.23,88.43,9.33,1961.4,298286.91,3513.04
17-Jan-11,242.073,105.28,202.76,0,100,39.31,89.81,9.41,2013.49,307107.27,3650.52
18-Jan-11,242.216,105.239,202.94,0,100,39.27,91.2,9.4,2005.16,306026.27,3654.31
19-Jan-11,242.579,105.195,203.46,0,97.92,39.11,91.42,9.29,1989.6,303342.66,3639.68
20-Jan-11,243.114,105.387,204.25,0,100,38.86,92.08,9.12,1972.24,300740.78,3625.43
21-Jan-11,242.179,105.37,202.89,0,100,39.28,91.05,9.42,1998.81,304641.86,3669.41
22-Jan-11,242.2,105.358,202.95,0,97.92,39.25,91.05,9.4,2005.83,306451.91,3636.45
23-Jan-11,242.933,105.357,204.15,0,100,38.78,91.37,9.03,1963.73,299814.17,3621.81
24-Jan-11,242.81,105.344,203.98,0,100,38.83,91.41,9.05,1965.35,300070.08,3626.84
25-Jan-11,243.39,105.327,204.82,0,100,38.57,91.95,8.87,1945.09,297726.19,3616.85
26-Jan-11,243.426,105.313,204.88,0,100,38.54,91.99,8.86,1949.07,297693.19,3613.56
27-Jan-11,243.457,105.3,204.91,0,100,38.54,92.26,8.87,1941.73,296841.74,3612.15
28-Jan-11,243.226,105.288,204.61,0,100,38.61,91.7,8.91,1947.38,297417.12,3624
29-Jan-11,242.077,105.277,202.94,0,100,39.13,90.84,9.28,1976.34,302448.07,3672.83
30-Jan-11,242.086,105.268,203.03,0,100,39.05,89.91,9.2,1974.71,301471.95,3665.11
31-Jan-11,242.544,105.257,203.86,0,100,38.68,89.77,8.9,1947.29,298856.68,3619.25
1-Feb-11,243.623,105.24,204.4,0,96.21,39.22,89.79,9.55,1178.94,186744.44,2366.93
5-Feb-11,255.553,104.832,204.45,0,53.74,51.1,78,17.25,792.96,125619.51,1788.71
6-Feb-11,245.822,105.126,202.15,0,77.9,43.67,88.76,11.76,1581.39,236216.85,3395.58
7-Feb-11,240.863,105.165,202.21,0,98.99,38.65,90.27,8.93,1864.62,283733.22,3550.9
8-Feb-11,240.159,105.163,201.59,0,100,38.57,90.86,8.83,1856.36,284391.6,3463.97
9-Feb-11,238.97,105.136,200.28,0,97.33,38.69,89.41,8.92,1851.68,286525.58,3569.43
10-Feb-11,237.677,105.111,199.02,0,98.32,38.66,89.98,8.88,1898.77,290264.12,3512.74
11-Feb-11,237.33,105.1,198.81,0,100,38.52,89.06,8.76,1891.82,289292.47,3664.11
12-Feb-11,237.142,105.085,198.84,0,100,38.3,85.82,8.58,1865.5,285857.06,3430.84
13-Feb-11,243.619,105.019,200.21,0,80.05,43.41,82.55,14.02,1427.65,224793.51,2699.22
14-Feb-11,242.543,104.944,201.26,0,83.53,41.28,77,11.3,638.36,133445.95,1213.5
15-Feb-11,247.011,104.947,199.39,0,62.26,47.62,80.41,17.05,1498.32,223129.14,2002.69
16-Feb-11,236.016,105.012,197.16,0,100,38.86,86.42,8.2,1875.21,286475.13,3640.71
17-Feb-11,236.242,105.017,197.63,0,100,38.61,87.06,8.31,1978.55,307246.58,3347.98
18-Feb-11,236.875,105.027,198.54,0,100,38.34,86.07,8.57,1965.19,306978.73,3187.92
19-Feb-11,237.677,105.032,199.26,0,100,38.41,85.82,8.69,1971.63,307053.23,3237.67
20-Feb-11,238.285,105.031,199.76,0,100,38.52,87.22,8.78,1972.83,306746.49,3429.24
21-Feb-11,238.86,105.03,200.28,0,100,38.58,87.41,8.83,1973.07,306796.69,3301.83
22-Feb-11,239.77,105.029,200.93,0,100,38.84,85.82,8.77,2021.33,315362.38,3469.93
23-Feb-11,240.33,105.028,201.61,0,100,38.72,85.22,8.95,2022.07,315484.48,3517.13
24-Feb-11,241.204,105.035,202.51,0,100,38.7,88.16,8.91,2007.92,312588.71,3547.69
25-Feb-11,241.513,105.022,202.83,0,100,38.69,88.58,8.89,2002.21,308300.05,3554.31
26-Feb-11,242.422,105.006,204.04,0,100,38.38,90.81,8.69,1984.99,303632.3,3523.09
27-Feb-11,242.981,104.982,204.78,0,100,38.2,91.68,8.58,1975.89,302037.35,3531.89
28-Feb-11,243.139,104.965,204.91,0,100,38.23,91.92,8.63,1969.05,301394.02,3544.12
1-Mar-11,243.27,104.951,205.08,0,100,38.19,91.52,8.6,1977.11,302408.83,3576.97
2-Mar-11,243.386,104.938,205.28,0,100,38.1,90.28,8.53,1960.05,300075.87,3567.72
3-Mar-11,243.495,104.925,205.3,0,100,38.19,91.8,8.61,1946.72,298967.44,3551.98
4-Mar-11,243.545,104.911,205.4,0,100,38.15,91.64,8.57,1958.95,299614.68,3592.84
5-Mar-11,243.588,104.898,205.47,0,100,38.12,91.58,8.53,1943.11,298037.69,3579.45
6-Mar-11,243.495,104.883,205.46,0,100,38.04,90.95,8.46,1943.13,295061.3,3595.1
7-Mar-11,243.304,104.866,205.37,0,100,37.93,89.9,8.36,1933.78,296266.26,3553.07
8-Mar-11,243.367,104.854,205.46,0,100,37.91,89.38,8.33,1920.03,300193.48,3595.97
9-Mar-11,243.295,104.841,205.36,0,100,37.94,90.78,8.34,1919.2,296592.62,3574.25
10-Mar-11,243.389,104.83,205.44,0,100,37.94,90.98,8.34,1932.01,298150.37,3578.11
11-Mar-11,243.453,104.82,205.51,0,97.92,37.95,90.82,8.35,1897.76,291333.84,3938.67
12-Mar-11,243.438,104.807,205.49,0,100,37.95,91.39,8.36,1907.26,292083.71,3931.2
13-Mar-11,242.895,104.8,204.65,0,100,38.25,90.11,8.4,1905.52,293816.25,3938.26
14-Mar-11,242.863,104.79,204.58,0,90,38.28,90.37,8.62,1902.3,292527.22,4109.12
15-Mar-11,242.924,104.774,203.97,0,85.91,38.95,87.03,9.09,1876.25,289165.09,4056.38
16-Mar-11,243.356,104.763,204.53,0,82.95,38.83,86.24,9.13,1856.21,287358.06,4027.2
17-Mar-11,252.907,104.55,206.8,0,62,46.11,79.96,16.16,807.59,125626.19,1987.91
18-Mar-11,243.256,104.719,203.7,0,74.91,39.56,90.06,9.79,1718.61,263950.68,3951.57
19-Mar-11,243.079,104.716,203.58,0,75.56,39.5,90.17,9.77,1762.74,270927.83,3983.27
20-Mar-11,243.087,104.705,203.63,0,73.98,39.45,88.81,9.74,1751.68,269857.23,3989.61
21-Mar-11,243.478,104.691,203.66,0,70.58,39.82,89.21,10.1,1728.13,267251.08,3854.96
22-Mar-11,243.9,104.673,203.61,0,65.54,40.28,90.21,10.57,1818.1,279686.77,3986.83
23-Mar-11,244.269,104.657,203.73,0,64.26,40.53,89.83,10.83,1845.76,284751.11,3969.61
24-Mar-11,244.444,104.647,203.78,0,63.93,40.66,90.65,10.95,1841.65,285172.36,4085.22
25-Mar-11,244.605,104.631,203.7,0,63.93,40.91,90.45,10.68,1837.95,284627.19,4047.08
26-Mar-11,244.774,104.622,203.85,0,63.77,40.93,90.36,10.73,1837.78,283683.25,3991.32
27-Mar-11,244.91,104.607,203.97,0,63.38,40.94,89.72,10.74,1752.62,270325.01,3909.81
28-Mar-11,244.846,104.597,203.95,0,64.8,40.9,90.15,10.7,1821.72,281525.2,4038.89
29-Mar-11,244.905,104.581,204.04,0,64.79,40.86,90.28,10.67,1813.41,278860.46,4018.23
30-Mar-11,244.845,104.567,204.13,0,64.87,40.71,88.14,10.54,1801.04,279023.25,4026.97
31-Mar-11,233.737,100.153,194.95,0,62.03,38.79,84.11,9.99,1791.79,276834.65,3890.66
1-Apr-11,244.742,104.54,204.09,0,64.83,40.65,89.32,10.5,1801.41,278001.82,4027.03
2-Apr-11,244.77,104.527,204.16,0,64.84,40.61,88.78,10.45,1793.12,277767.44,4021.95
3-Apr-11,244.816,104.516,204.22,0,64.87,40.59,89.5,10.44,1787.31,277092.97,4028.76
4-Apr-11,244.838,104.504,204.25,0,64.84,40.59,88.68,10.43,1782.23,276537.47,4028.26
5-Apr-11,247.342,104.477,204.7,0,58.63,42.64,87.87,12.33,1554.73,243316.18,4156.58
6-Apr-11,244.796,104.479,204.29,0,64.96,40.51,89.81,10.36,1769.38,273190.05,4158.67
7-Apr-11,244.687,104.465,204.22,0,65.12,40.47,90.17,10.34,1775.88,275633.78,3950.36
8-Apr-11,244.879,104.453,204.41,0,65.13,40.46,90.14,10.32,1772.75,279171.51,4071.11
9-Apr-11,245.009,104.443,204.5,0,65.26,40.51,90.43,10.38,1787.35,277157.64,4085.75
10-Apr-11,244.819,104.423,204.36,0,65.32,40.45,89.45,10.35,1784,278647.41,4198.55
11-Apr-11,245.153,104.414,204.5,0,65.23,40.65,89.8,10.43,1789.31,279350.85,4229.38
12-Apr-11,245.137,104.405,204.49,0,65.21,40.65,90.29,10.51,1790.3,278959.88,4125.88
13-Apr-11,247.885,104.376,205.48,0,59.95,42.4,89.12,12.46,1532.81,239902.21,4053.23
14-Apr-11,245.156,104.39,204.7,0,65.55,40.46,89.67,10.32,1760.51,269990.78,4113.86
15-Apr-11,245.496,104.377,204.75,0,63.74,40.74,89.83,10.63,1746.44,269282.33,4078.42
16-Apr-11,245.881,104.361,204.81,0,62.24,41.07,90.12,10.96,1732.67,267457.32,4043.11
17-Apr-11,246.143,104.346,204.85,0,61.34,41.29,90.03,11.19,1724.09,266253.89,4027.54
18-Apr-11,246.1,104.3,204.8,0,61.34,41.3,90,11.2,1714.29,266383.4,4094.08
19-Apr-11,246.1,104.3,204.8,0,61.34,41.3,90,11.2,1710.14,266087.25,3983.86
20-Apr-11,246.2,104.3,204.8,0,61.2,41.4,90.4,11.3,1708.4,265226.89,3973.96
21-Apr-11,246.2,104.3,204.8,0,61.2,41.4,90.4,11.3,1705.61,263081.83,4047.4
22-Apr-11,246.1,104.3,205,0,61.2,41.1,90.4,11,1702.66,265462.57,4023.17
23-Apr-11,246.1,104.3,205,0,61.2,41.1,90.4,11,1699.76,266005.26,4023.87
24-Apr-11,246.2,104.3,204.8,0,61.2,41.4,90.4,11.3,1699.93,264833.51,4031.98
25-Apr-11,246.2,104.3,204.8,0,61.2,41.4,90.4,11.3,1696.2,264062.14,4038.71
26-Apr-11,246.211,104.3,205.11,0,61.12,41.11,90.4,11.03,1689.96,263580.18,4046.2
27-Apr-11,246.224,104.222,205.14,0,61.08,41.08,90.29,10.99,1690.96,263461.07,4048.91
28-Apr-11,246.507,104.208,205.21,0,60.45,41.29,90.24,11.22,1707.75,265879.48,4121.04
29-Apr-11,246.615,104.195,205.25,0,60.23,41.37,89.83,11.31,1704.12,265403.23,4110.05
30-Apr-11,246.636,104.185,205.26,0,60.17,41.37,90.32,11.31,1700.17,265062.54,4111.93
1-May-11,246.62,104.173,205.3,0,60.21,41.32,90.29,11.25,1698.76,264664.49,4110.74
2-May-11,246.604,104.163,205.4,0,60.3,41.2,89.22,11.15,1697.94,264431.34,4111.29
3-May-11,246.695,104.153,205.4,0,60.21,41.29,90.14,11.22,1691.62,263837.75,4033.35
4-May-11,246.513,104.145,205.44,0,60.89,41.08,90.3,10.99,1701.61,264620.5,4126.61
5-May-11,246.497,104.134,205.51,0,61.18,40.98,90.16,10.91,1699.07,264523.49,4141.63
6-May-11,246.45,104.124,205.6,0,61.2,40.85,88.35,10.79,1695.61,266274.33,4142.27
7-May-11,246.445,104.113,205.65,0,61.17,40.8,87.24,10.74,1694.58,264902.07,4136.89
8-May-11,246.431,104.102,205.69,0,61.16,40.74,85.45,10.69,1695.53,263880.55,4132.17
9-May-11,246.432,104.091,205.73,0,61.32,40.7,87,10.65,1689.13,264022.18,4139.95
10-May-11,246.468,104.08,205.77,0,61.31,40.7,89.01,10.65,1686.76,264022.34,4139.85
11-May-11,248.518,104.054,206.18,0,57.01,42.34,88.88,11.98,1670.64,262635.56,4301.28
12-May-11,246.532,104.056,205.91,0,61.2,40.62,89.43,10.55,1712.79,266995.16,4343.52
13-May-11,246.579,104.051,205.85,0,61.29,40.73,89.89,10.59,1650.96,257624.33,4176.51
14-May-11,246.796,104.039,205.83,0,60.94,40.97,90.25,10.81,1650.79,257259.23,4179.27
15-May-11,246.98,104.025,205.83,0,60.21,41.15,90.27,11.01,1649.09,256717.4,4161.33
16-May-11,246.928,104.019,205.9,0,60.25,41.02,89.76,10.91,1650.33,258979.98,4157.13
17-May-11,246.941,104.011,205.96,0,60.2,40.98,90.2,10.92,1648.37,258568.23,4159.7
18-May-11,247.313,104,206.56,0,60.22,40.76,89,10.72,1647.74,258670.07,4259.34
19-May-11,252.482,103.95,207.6,0,50.21,44.88,87.6,14.42,1312.11,208411.76,4326.77
20-May-11,246.264,103.98,206.49,0,69.67,39.78,88.77,9.53,1604.94,254783.83,4330.65
21-May-11,246.01,103.986,207.44,0,74.27,38.57,89.41,8.61,1680.39,259555.03,4355.12
22-May-11,246.167,103.963,207.23,0,71.23,38.94,89.74,8.8,1662.47,259143.02,4309.07
23-May-11,246.899,103.945,207.41,0,66.53,39.49,89.06,9.61,1630.07,255213.14,4114.77
24-May-11,247.359,103.935,207.55,0,65.14,39.81,89.47,9.92,1630.7,251314.4,4101.37
25-May-11,247.378,103.925,207.54,0,65.12,39.84,90.77,9.96,1632.56,251643.73,4113.33
26-May-11,247.365,103.915,207.59,0,65.18,39.77,89.99,9.89,1623.82,252976.94,4116.22
27-May-11,247.45,103.904,207.58,0,65.11,39.87,91.29,9.98,1620.58,252540.11,4111.36
28-May-11,247.528,103.893,207.67,0,65.13,39.86,90.57,9.95,1619,252523.92,4115.27
29-May-11,247.56,103.882,207.71,0,65.12,39.85,90.25,9.95,1624.05,250917.28,4123.77
30-May-11,247.559,103.872,207.73,0,65.18,39.83,90.8,9.94,1626.74,250931.63,4128.71
31-May-11,247.538,103.86,207.66,0,65.1,39.88,91.45,9.99,1622.87,250343.89,4132.62
1-Jun-11,247.343,103.85,207.75,0,63.81,39.6,89.9,10.04,1631.52,251862.37,4150.83
2-Jun-11,248.812,103.822,208.34,0,61.69,40.47,90.06,10.37,1359.53,209110.51,2771.94
3-Jun-11,246.452,103.83,207.73,0,70.09,38.72,91.08,9.3,1547.21,242896.83,4277.82
4-Jun-11,246.438,103.826,207.68,0,70.16,38.76,91.3,9.34,1577.17,247544.6,4285.88
5-Jun-11,246.49,103.817,207.72,0,70.15,38.77,91.41,9.33,1588.29,248624.44,4294.51
6-Jun-11,246.525,103.808,207.77,0,68.71,38.75,91.44,9.31,1617.42,253098.31,4292.59
7-Jun-11,246.621,103.798,207.82,0,69.94,38.8,91.43,9.35,1615.64,252550.17,4285.43
8-Jun-11,246.713,103.786,207.95,0,69.67,38.76,89.34,9.34,1608.44,252044.36,4257
9-Jun-11,246.743,103.776,207.96,0,69.65,38.78,90.78,9.35,1614.41,252281.34,4257.83
10-Jun-11,246.739,103.765,207.89,0,69.59,38.85,91.46,9.42,1615.37,252053.78,4268.05
11-Jun-11,246.742,103.754,207.88,0,69.56,38.87,91.56,9.56,1616.16,252651.35,4269.21
12-Jun-11,246.699,103.743,207.88,0,69.63,38.82,91.37,9.41,1625.51,252531.85,4259.8
13-Jun-11,246.669,103.733,207.96,0,69.68,38.71,89.99,9.29,1630.18,252764.28,4260.12
14-Jun-11,246.923,103.72,207.89,0,68.19,39.03,90.46,9.6,1621.78,252235.91,4239.79
15-Jun-11,247.02,103.707,207.95,0,67.7,39.07,90.44,9.66,1616.63,251188.39,4232.4
16-Jun-11,248.249,103.683,208.01,0,67.74,40.24,89.51,8.81,1564.69,240681.17,4164.44
17-Jun-11,247.932,103.671,207.9,0,67.69,40.03,91.42,9.13,1582.42,245234.01,4269.39
18-Jun-11,247.061,103.675,207.96,0,67.65,39.1,91.32,9.68,1617.29,252795.39,4238.67
19-Jun-11,247.087,103.666,207.95,0,67.61,39.14,91.51,9.71,1616.68,252440.38,4247.26
20-Jun-11,248.5,103.659,207.92,0,63.23,40.58,91.27,11.16,928.17,121322.71,1935.81
1-Jul-11,247.451,103.494,202.93,0,62.87,44.52,84.79,13.25,1344.49,208900.3,3658.72
2-Jul-11,245.537,103.602,202.84,0,65.26,42.69,88.53,11.44,545.72,75539.21,1205.15
3-Jul-11,250.385,103.368,205.2,0,54.09,45.19,80.31,13.4,400.99,79342.66,1145.41
4-Jul-11,244.934,103.529,202.41,0,64.48,42.52,88.83,11.2,645.93,93788.53,1416.16
7-Jul-11,251.597,103.318,202.91,0,51.55,48.69,75.44,17.76,513.96,89700.6,1337.89
8-Jul-11,242.648,103.567,201.39,0,64.61,41.26,86.27,11.13,1263.32,188460.62,2654.79
9-Jul-11,283.184,102.023,211.84,0,10.23,71.34,31.46,40.56,19.48,6610.68,163.65
10-Jul-11,247.672,103.467,202.83,0,57.55,44.84,86.56,14.4,1831.94,286417.43,4417.06
